OrderID,ProductID,Quantity,CustomerID,OrderDate,EmployeeID
47f03b1c-c952-4576-8f8a-0b42b0dbdfac,99591485-494a-40f7-8575-cbddb6f7389e,4,cfaa49ff-eeab-474e-8d20-61cc1a48bb00,2024-04-19,b14b9171-4982-42c2-bf2e-1fa0019c70c3
f22515ef-2ecd-45b0-a541-52ca5c79bf2e,b580c8ed-9c0a-4a7e-b147-26e29b4d3e2f,8,89908d40-1e19-4d84-a936-67d0f1e83932,2024-05-03,346d0e35-2793-40c3-84ca-addae9230db0
a6dbcede-dd3d-4754-8dc1-fa04525c48fb,5d752979-6864-4940-8713-2bfdb2cfbad4,9,074de05d-a3df-4a42-94cb-ac0d78f88c49,2024-07-19,8d775afb-2ddc-4504-8fcd-f6154f5c1d65
93ad52ca-07b4-4d85-8f86-f9a4c3b4a747,4bf7b582-8678-4b1a-b39a-7fce2ff4c621,10,842d84ab-ae0e-451c-bc25-4d48081cf2ed,2024-05-11,8d90ce8a-6f02-4c85-9771-4ebb31e0b1f5
f798f543-c624-46ef-9653-0390bd2c70c4,78bc4024-3dcc-4777-bc76-58fca07f5bb0,10,cdbeb1ba-5f22-4e1c-b2ed-8ae01a1dd2d6,2024-02-17,b9ae1406-433b-4704-a1fd-e0425dfc3278
f1f6a391-c7f8-414a-8d83-ac15c856ea12,6ce6cf8b-3fce-4903-a4aa-e3a4f705f58d,9,74431148-8cb1-4838-8001-355cded308a2,2024-01-05,48d89945-fcd9-4f89-ac8b-7624cffdbde4
a8e89f98-0e17-4996-913f-f803d0b0dce7,816e501d-b776-4fa0-86d6-469486f12591,1,9eeb1146-f38f-4531-84e4-67c4c82117d9,2024-03-21,5dee43ff-5ba4-4cc7-93a5-7e32e37569a8
d16cd7fa-310a-4c2f-a614-b7c1670af46e,25a40c7e-78af-465d-98db-9d0ba6bc6d60,10,75dbc125-e30e-4138-81f6-f179e8d76e6b,2024-01-18,6db28358-a8ab-4cfc-bc36-db80eb6a9f7b
44b9e7f1-10f9-4b4c-96ef-b3c495eed306,f3652632-9428-4e42-9d57-2b43e271e314,5,3b37cfa4-6eb8-4989-bb1a-196dcbc466fc,2024-03-22,c46c124c-ffc7-4d18-80a6-0cf6d387e80f
3e48a68e-0553-43b9-a35d-9ffc0f8d7d0b,5e84f1a7-ca8e-4fbf-b072-aa39b1cc17d6,6,fb06b937-824e-43fa-9734-c11bc554de9d,2024-02-27,80454979-70ab-425a-b433-50f3a9fdfd5a
7a3d1238-af8a-4c9d-a0d7-201c5a174524,82ddc14b-92f8-47bc-a046-af356144bd60,7,80ddcf3f-f53b-4d42-97d9-6779acb174f2,2024-05-22,748e4c9b-c530-4a67-b7c2-e4d586e1f7f0
81635339-4f05-4de0-838c-33bae611b089,df1bc992-2acc-4b7f-8b6f-5a42afcb7c52,5,3074acd2-3b07-4c1a-8ca8-3d3e000d7bad,2024-01-06,771866de-9dd9-4a53-b8d6-9ce1b51829fa
457ce91d-595d-4305-ba4f-3a0df31400a3,2816dc99-fea2-4b0e-89b4-9abd4610cf8f,1,a5697d6a-12d5-4ab1-a7dc-baf9029e5b67,2024-01-02,3eee0927-35a2-4af6-9d45-3efda26b441e
01dce7dc-6a76-48fe-8b3c-48d7bb8b544c,4b5df1f8-c25e-4859-a48a-ec7a3fafe416,5,3ab92475-23e5-4570-beb6-8f5a553fa5c5,2024-02-02,e3bbb1c9-9c1a-404a-bbdf-fe26c8a5f6ef
98a5fcc4-09bc-462c-b294-75a630b6969e,aad4cb66-5379-4f1d-86b4-b0446db982d9,8,7f8a3faf-91de-4fd3-8b41-6f6aa66e0919,2024-01-23,98611fd7-fd8b-48b9-88bb-9dde4ffa0eaa
aa533008-fa3f-47f7-9f03-d9a2c0d5d461,aec21fe6-5519-4dd0-ab31-11c45de4742f,9,09b28455-afe3-49ee-ad29-3dcc8cd2626a,2024-06-12,507c9cc6-ca69-4a9f-bde1-292ffe18fe15
cd3ea1da-dc24-4c2e-a190-07d18490676b,dfca9832-889c-4088-9148-33822c1f565e,6,acdbde4d-5a67-4d5b-8590-1452a36e5f51,2024-02-14,0157c83f-4461-45a1-8521-9ca974deb8f2
101fb2ce-2493-4c9d-8c43-abd318f7df8a,1891b661-2f5b-4ea9-a8e7-e384be7dfc68,2,652c9b5a-00ab-40ec-8caf-380ae11acd91,2024-05-05,63fb591b-00fb-4d2a-ac08-d271bcd10f94
6b819fa9-2600-4968-967d-eabd0f093089,72a5d154-2e46-4dd0-bd3d-e3ba8c867a3b,2,06ef6fae-089e-42c7-9c74-cc807aaa21ab,2024-05-04,b1bc4c31-1d5a-42d7-bcd0-23b51bfa353e
623f4fde-22c6-445e-8c0f-ef82fde63160,0681a645-ba9e-4977-b8af-cd595ba97f4b,6,17188f16-cf28-47e1-a207-1212c78cb858,2024-07-17,61bbf15c-3659-418e-8dfb-ebd762669d99
9b0cf5c7-c89a-4a56-80c5-4cc1ea694990,4fc59d2c-41fe-478d-a883-500e31cdb117,3,99bb09ab-d1e9-4cd0-9d53-a3bcde663070,2024-02-06,b018fa80-79d8-4bd9-a608-b06e0245ec5e
66ab056d-3813-4734-913a-c26c9c0aaedc,437f69f6-e009-47ad-88df-e1117ccf500f,9,e38da0b9-b109-46b9-8f10-e16f2f9212de,2024-06-18,d26f30ea-70ee-4f8c-b70f-1d3ba7d467ca
a0bc6594-1dee-4304-8f37-d5228e3b7e67,f85b8330-5b71-4427-a88b-4bd20c54c729,6,ab766fe6-29de-4619-ae18-587a63fdd28f,2024-04-08,11f0f6fc-6083-4d5c-b3fb-e095aa447d08
6fa08af3-2b69-4529-9715-a82f2250c272,2340e626-1f77-4bfa-a1f6-a8508e401454,3,9e7ad868-b31a-4318-8d7b-db5711c8b4ab,2024-01-17,ad8650c9-e6a3-432c-a27b-33e85734742d
e10733a2-bce4-4264-ba3c-b8918c38ba0b,3061062f-2468-4414-a11c-20bf7126cfb3,4,0aadb21d-1988-468a-ac56-ab1b5e4632ad,2024-07-07,03b70ae5-6283-48e5-8304-0f1f3662beb7
d1473a8d-540e-44bb-8d4b-7d1499de01b1,82b6db86-27db-4884-bb5e-1ef4139539e1,7,cd06a51a-495d-4a05-9485-6fdc146a90da,2024-01-30,b2fbb22b-0ee3-4bfb-978e-60aeebec2498
ac0b2a41-8eed-4f0e-8a03-2812dff92842,1f5443a5-eb39-48fb-8b5c-f8e96db08d53,7,461cced3-42ea-44c4-8032-dd0ce1561e44,2024-07-23,44f4e034-7ac5-4030-86f6-2af32f66a98d
8b4850bc-2fa0-4aec-8a7d-c3f106deb3f6,a1bef140-c53c-43f9-b43c-417ccc046714,5,2e0132e9-c084-4e6f-a22b-2f0b4403d8b6,2024-02-04,e5447fe9-7ec1-4f85-9ac9-79e28136a4cf
873b9052-2eda-40b8-9b8a-911f031c368d,3a43fcb4-ea10-44ce-8763-b0870ca75c1a,10,92b8f539-a58c-40d4-ad5f-8360f6ab6c99,2024-04-08,f0745885-7847-4c84-a845-f36edea8807b
77763f78-2633-4cc0-9999-c0a050d25c76,d4a52468-70fd-4cc0-88f4-95aa6d3bdec0,5,e16dd64a-06bb-490c-8167-b58b630b932f,2024-04-14,bddacfa4-fed3-415e-a5f2-122dd617ac8e
6927b611-ddf8-4167-8446-f7f66b2952d1,dd21ab25-5e8d-44d6-b41b-a3c5dd30752d,4,cfa8254e-b8bb-4efb-a2b2-e39e1efafdfc,2024-04-07,ffe868f5-c223-4c05-8a87-c898fd1de99a
31b8f5f7-341d-4c20-b6ae-cbbded8ebc97,398138a1-ec9d-4c7b-91b7-3a87e5adffdf,2,df42fcc5-d37b-415c-8182-32d1750e5c9b,2024-01-05,1072f7e4-2d69-4b0b-b3cd-8c3e2079ac66
a4535822-48c2-4e8e-b0ba-eedb064ed083,8aa6faa8-566d-464f-91ed-05e0c5ef2a70,5,6cdbfd1b-f51c-4cad-935e-4c489fa04a91,2024-03-05,242a5f4d-5074-407b-a316-f6fdf466b4fe
f2aefbc1-c1aa-452d-adac-5fa959c60738,0bb31f11-d9ce-457c-8d54-7e1748947042,10,18035bf5-6afb-47b8-8cfe-513a65b229f7,2024-02-11,9d99cb72-e29f-4876-b909-e9bf5248f5d1
0841fdb8-5a72-4c54-af60-dbcb3a65778f,548c00d7-bce6-45ab-808b-9084e04da9cd,9,47a82d63-e918-4600-9800-56bb2701e202,2024-07-17,c236505b-d830-469f-b03d-ef12f525c7d7
8c013dfd-4c5e-4a56-b091-59ff06f45bfd,937f198b-b1a4-4619-9a87-36548f920a0e,9,7f63b2ef-a2fe-4b7b-b6c3-f45fb60fd91c,2024-07-24,68b15eaa-598d-49bc-931a-b082c45fbfac
09c33a67-0586-4e6d-80d4-fb96f035d381,9e75bb86-d3d1-4959-a5ab-7dd3d646979b,9,b7e86916-9b84-4bb1-94d9-bbe5c6796d8f,2024-03-17,798bdca8-7335-4f4b-ab19-55a227e7a2fb
1dd87366-aea8-42f3-8537-097b0b6f2a82,4be60b5f-4cb2-43c6-b923-658bef62ec27,1,5a0bc663-5077-4f73-afbb-3546da780da3,2024-04-22,8a18a8d5-eeb9-4498-9c00-aa906ad48c57
5e45a700-534a-4f46-bb5c-6f9274293af9,0dd2dd62-3a39-4788-8c24-62e60cf1fb0d,4,59592251-665a-4a1d-b9ea-2bbba7df379d,2024-02-23,4138f6eb-38d2-4eba-aa34-797079ed35e2
77bbd1eb-6abb-4c8d-8beb-9d2182894990,a833f460-9bcb-4232-a457-e3db18cd9448,6,ae50556e-3c92-4da5-a517-5b7557f1f743,2024-05-12,bed3540d-ba51-45a3-aae3-810607e6fdbf
f65b2d85-5a33-445c-b013-3da3e660bde8,bdfcd359-607f-4eb5-bf4d-92c8a8373e3c,2,da99db44-48a9-4b41-bf6f-1476acc2ecff,2024-06-13,83347a33-66d6-4a9b-a734-35848ff5f0a4
81c74fd9-e32e-4e8e-9457-e5182b302858,efb2ceb0-3f92-4255-be9c-f48a4b95a4b0,5,96031157-f6ef-499c-873d-df47b378f1cf,2024-05-28,445fb3c4-e279-4d24-a078-e325ac1d100b
0792aba3-5c1d-435c-b80d-aa754bc1547d,06672d5f-89cc-4d05-ae52-5548a12c0117,6,034e1add-eee8-4c7c-aa3b-651dab68226c,2024-06-29,a8cfc7bb-7881-464c-a626-1c97a03a7ef7
7afb5d75-6c14-4a61-bc28-8c03beb41938,db265136-de15-461f-a103-451c3be5809b,7,2cb157b0-3698-4302-8f27-451d84b7661b,2024-05-02,c31be003-a169-4075-a95a-064cdc039d3a
110599cf-a275-4236-bddc-a2903e2dbc1e,f767fd2e-2285-4f48-b718-5b52b0cc85f4,3,7865ca94-9e75-4608-b432-7d17059560f2,2024-01-31,885e177d-01ba-4f89-b790-af537ed6a517
b79a8ab7-f975-4476-9d0e-05d4f5e939a9,47c0fb8c-b4d8-4956-973f-2e6246330b36,5,d59cd7bf-c5d5-47d8-af38-eda78d51145a,2024-07-02,fae1e3bd-fe95-4e3d-b043-3542d5c4a39a
2c8b26b5-0948-4724-937a-8a833c69703c,6eb47d5d-15ea-4046-a869-360914cb9e32,10,10323c8d-addd-425a-be07-3d6878ea81f1,2024-02-21,1298c84f-5b5d-495e-844e-c4e0bd585d35
19b6e51f-5e5d-4dea-b18d-b040c7385ac2,730bcb79-a15e-4fc3-a2e9-42b24cc3f962,5,1b1975f1-5a48-4fe7-bf01-1ef43e626931,2024-04-25,b43228c6-ed14-4564-a6e3-60abb0fc3e01
a23b604a-49f8-4aae-8052-d38acb19e99e,f7a16536-3383-45d0-920d-97f27678fd4d,10,14c4de02-8160-4b77-bedb-0175297d8d31,2024-05-06,ed83d7a8-44e7-4037-b30e-0bb187543bda
6d2062b5-e0a2-41f1-84c8-52bf23bf4275,559d32a1-ab49-410e-a371-2a02ed2dcf2a,10,582f34f7-b375-46fb-b253-24e811deab51,2024-01-13,ed365587-8253-4d1c-9e6b-91c06e3e99d1
c387fb62-8f50-43eb-8b9f-242f2fc8e2ea,71703dcf-ca0f-4c2e-9738-226794e6bcb2,1,15377846-cf67-489d-a2c4-35f77c014589,2024-03-14,284bca86-ecec-49a6-8fbd-02475cd5429b
9e91aa37-97b2-41d5-862c-513546da54bf,eb4160e7-09bc-4f7b-92ac-384fccc80406,4,2a154d63-53b1-46c3-ab45-5a500ed75ba1,2024-05-09,dc8cc1d6-4982-44b7-8a83-2e6721fb0125
e72a7384-584f-40c3-ac0d-40d880143c86,b65412bc-76b4-4b2f-be16-c4bbd29b6b75,4,81002f7e-af1d-4905-bbf4-23f8b0ea919d,2024-06-26,0434f8db-c4cf-4e5e-8936-260146de0f1e
99582837-c999-499a-bf6f-c54b00bb9544,75c94779-396c-49d3-9de3-4bc976b36ec8,9,60590e6e-afaa-40bc-a304-54b05952582b,2024-04-26,85669cb7-51f5-4063-a91f-a7797eb15b0f
99744e11-34c8-461d-9b31-5486b3d80cf7,37fd7d5d-168d-4207-bb4c-947d70cefdf3,10,8a57ec5d-23f8-4991-8d17-b7f4541f82d8,2024-06-03,e3707671-0063-497d-a780-5bb9d5c18976
c5ef9b29-4c8c-401d-a2ec-4820ece9f746,ffc9ed0e-da0b-451d-9085-bc4b5620a836,6,ca5d71e6-2e8a-4628-944f-607b3baf7dd8,2024-01-19,38aa9e2d-236f-48c4-95ab-4a472246dbe7
211c2519-6c51-4e0f-8aeb-1a12e7999296,273dfa1c-70c3-4d9f-a356-2cd5b38ae27e,4,1dd7b853-0096-4875-8318-6b897ac0c207,2024-01-30,9f5a7e57-1a0b-42d3-8020-ff534972439a
4d462b3c-e6ee-4331-95ba-6aaf5b40e7f9,46c172c9-8a00-49af-86a0-dabe9a896900,7,b9fad01e-292e-42f1-b3c2-b8df43f042f3,2024-03-25,bf404434-2cf2-4c0f-8bd5-6ca5ca7b7ea3
978c5567-89c8-43b4-9467-c1978ebd9869,b92ed7eb-f276-49e6-82da-0b4599dc8498,8,5cf46ce9-ef45-49fe-af3c-234f01d44e36,2024-01-06,4bd18a76-c235-4c84-ac5d-c03b21e1b6c6
683e466a-16d3-42de-87ec-54cd5e77a216,23d57878-f67d-4035-a640-dd9862a15c42,3,4a65b31b-5508-41ad-ad1c-4038b94665c7,2024-03-31,45ab2514-63a3-41ed-8cdf-ec97d2c81c09
51f72728-7a18-4282-874c-33c3f3d2f720,7781ff95-8f79-44f5-90f9-2e01475c47cf,8,2cc66725-1773-408a-980e-90d749730631,2024-02-07,5b68e839-5ce8-4d70-ad7f-581a8a1554d5
59e6a955-b554-490c-a802-0d7dc0473f9b,eba524a4-fd29-4f0e-a34f-e8c40a0783bf,1,4268039d-6399-4471-80d6-e57dad061665,2024-02-06,5ef4cdb1-b65d-4182-b1ee-6ffb2f9fa7b7
33b76fff-ef03-4a66-8f08-8997f0787da8,a0d0952c-f2b7-41bb-af3e-4b9e5421a34e,3,d15fe910-63ca-4836-a01a-97351d9a26eb,2024-05-25,9f92f995-a7dd-4336-9b4f-97db09a1231a
0c81a6c8-ea87-4cd3-9c64-477c90469ab2,98dcf8a3-8415-4d46-af93-9c8fb74637e9,3,f1c98d57-ba92-4de8-9ae9-3d934d07c86d,2024-03-20,2cb513df-d257-42ae-9d01-392434c68217
31c17044-ecc0-482a-af10-9806654e586e,ee467517-dc26-46bf-8e15-cb08d72f2e81,6,73f22d4d-4db0-428e-a7f2-e57fa830bebf,2024-05-02,948e02e5-7e5d-4334-b8ad-6f8f505c06cf
64afe099-e87c-4472-9ef3-c135af510247,d23d64e6-4e04-4e9e-b03e-dfe709eb8312,6,296123ac-c65b-400f-a75a-ec70b5b1a92a,2024-05-06,28eb40f1-3eec-4aff-9069-c69fc1011af9
2677d6d3-4a89-44dd-871d-f8e23e5b5439,76af21b5-4471-4d85-8fb8-3545b213e6b3,1,e061ee1a-0d47-4d67-97e5-0599d71416f8,2024-05-21,48ff28e3-d4fd-430e-a833-89b49530ffc6
7f6a44ef-967d-4dce-8be4-3f88f40ef0e7,01f7f50e-f23c-4f6b-9530-7d2944e48b58,5,3c505b01-7058-4e88-b585-298699a1fbaf,2024-05-22,8c3ae799-2e0e-4a9e-beb1-fc3ad764c329
d79e3a35-76ce-40c6-9b16-a273eafc03b9,c7690ba5-7faa-421c-a4fd-84ed3cc52f37,1,bc6030b9-125a-48b3-8b04-b4a272d244cc,2024-07-09,7583dd17-2055-44bd-b236-a70b721debf2
61df39bd-019d-4331-a965-f683b322fcec,2c2b491d-7243-4828-bf93-da653afe4c6d,1,0b8dc8ed-4343-42e0-97c5-f6530b5828d6,2024-02-11,0a2efe64-9c00-4d85-9572-cf8e89e8e472
dc1d5347-31eb-4c62-83f7-9959b7b3abbf,0a8cb045-a2ce-443d-a559-f8c5af501884,7,66c4711a-d49b-48fd-9ace-d0af7244edb3,2024-06-10,7eec26fe-99cc-4861-9eee-c6b5ff4d2e1c
4a5d1032-d09f-4f45-a9fb-02ad54991b3a,b3467558-877d-4211-b931-2d2b48bc9220,10,2c6cf87a-575e-4667-8db8-185c2949abec,2024-04-09,e6950bba-4dc2-4492-ae12-e2fea2947b5d
6338ea44-b2b6-452d-8f4a-ed0969bb9691,192b2bcd-96cb-4e09-acdd-f55b106e8b8f,4,0089b8f3-be15-46af-b506-ab0305b45a48,2024-06-07,d8ced300-1b84-4a9c-bfc9-9a4d6e0339ac
df7a1bfa-d068-4e35-908d-35bb2c2e49f5,4c36dce2-dc71-47f8-bc20-fc471636b04d,6,2fb4fdd2-d3cb-4710-9037-0c3062b9ff25,2024-04-21,8c858138-58a8-4a19-a704-a2445c2ee9b8
a9e38ab0-64a2-4c93-a5e3-62c28b544794,0ab31dde-7837-414c-a988-cee2afa98147,10,053c4bdb-0003-4b25-be92-0fc6b52f0900,2024-01-07,a5e7d74f-1d66-4a62-a0ac-7c98d2866f2e
25eff91c-3b8a-4d05-86b6-818f6e535087,8da05202-47ae-4c81-b4a0-6764ec2682ec,2,adfec0b4-8861-4aeb-8624-4318ca79bc36,2024-04-16,80e315ca-e258-4628-8ba8-e7bfe97a6aa3
38670723-0bff-4165-94d5-aeed82751b6b,48f3e2d2-f675-4bb0-a7d2-b4dee05a5015,9,53e0e24e-71d2-4d42-8ad3-cceafcbd227a,2024-06-03,bdabeb32-4409-4c3b-ab87-aebb24fc1a15
3a406905-a98d-44c2-a50a-1d7990fa3982,1c5f24bb-3eca-4a7b-b532-3152219024c2,10,ed15fafb-1cf7-4f4e-a7f1-6e2313ea2ba3,2024-06-17,980fd129-a016-4936-82b5-bf8d6d9ac11d
1757175b-c99c-41bb-982f-afa4bee4510a,8ea2b87c-c7a3-4844-b82d-385aa033599b,8,d1f53730-aabe-464a-a15e-1fafb44ab481,2024-04-08,4fb28ca0-46c2-4daa-b6fb-1eb7ce59bcfc
6e1cdcd0-9b5f-404e-8a75-b0b9f992fda2,6ebf9e6c-8199-4ea7-9c95-f9f1d6080204,4,b83b2eba-edeb-494d-8c01-143f3cfad850,2024-02-10,ed3e77d6-0fc3-4163-b908-fb11786a1577
8ae902fb-b931-4cd3-8547-8d8d5939148e,8c4b0928-b9a5-4a7f-8205-2fd87f53a377,10,8fedadfc-8594-4f55-bc1d-3755b7662758,2024-06-13,eaa69340-e06d-453b-ad7b-42a36371b90d
8a774b75-b603-4b15-890c-adf3faf270f2,d903ec42-6f01-40a2-8666-c04140b373a1,6,910c2acd-589e-43fa-9750-bb55ce75da60,2024-07-14,7fd46836-31fe-4ec5-b0be-00475fd3a10b
8871fc02-e462-407f-9b03-5d4b52599a4f,ac04eeed-69ef-44b1-879a-7df9903216f5,1,18fde281-1616-43b3-99c6-6c06b8948f0f,2024-07-19,cd70a635-46aa-436b-a3e6-ec7ca4d557f6
a911bdd6-dfa6-4718-b65c-712295082cba,07f4bcc1-07df-4d81-9c21-4007811ead72,2,77b94a4f-57fc-48d5-beca-61461cb7910a,2024-04-08,1fdf48be-342b-4610-be32-17a6f4d4e9a1
af4386cc-0e19-401b-b85f-ccb19a7b13bf,c90bc6f2-127b-4811-9cfa-7316e5e95108,7,7ca65ded-2068-4d1c-b489-381ea2035caa,2024-01-07,b292b522-c64a-4f41-b757-c9ffc7d12df1
884af2fb-5c62-467a-a6d9-cb857387cab9,3ffcabec-6c8d-4374-a619-c01ca605fde5,9,b1564ab8-fbcb-48c8-b487-9869ccacda07,2024-03-07,a49fd8f1-42b6-4dfb-b5cf-3af75eb384f7
0b8dd3c9-6245-4b49-b03b-111e36e3d409,92e030eb-11bb-4e16-bffd-3af2512bfbf7,9,5fbfe2a3-2b44-441f-8b70-dcf0a0249371,2024-02-25,fca82ed8-4e27-4067-87c4-76a19c896b67
979dc2cc-46f6-4231-afb0-ab1b7bb36efb,12401a0d-14ae-4f4f-9c06-440a7a6603cc,7,8a7d7be2-42c3-4908-9ea9-c8abeb9786a1,2024-01-19,2279ffdd-a274-418b-9193-f98661ce8b76
99c1c896-945e-49a3-bebd-035c5f10cfa3,7aa8ccc0-a9e2-41b6-b677-e67d9ac482c1,6,f32eca10-2ab2-41fe-801e-6eef94206e40,2024-07-14,f738fb51-9603-404a-a46f-4b4f83dce09e
899263f1-c4f2-46ad-b28e-2694daf18ce9,efa98e30-ca77-4000-a73a-e6fdb6d954db,5,0ee3830f-84eb-4375-8997-48bd56aa24dc,2024-01-06,69ef2299-1c38-4032-a5f2-0ca6040e3ef5
9d22817a-622f-416b-bf92-440c2e45251f,6060e6c9-7591-4823-9027-1b836a2251dd,2,48aef2e0-c173-44d4-a49e-3203a6179878,2024-03-17,e3c6e5ef-8351-4632-9d61-08ac4d147ae5
fa9b9f7a-bb5c-4f88-90a8-3651e850753d,94c714f8-b1a7-4905-b1f7-90caf749db41,10,24846b14-1ab6-4517-8fca-0077021231b1,2024-07-25,6cc224cf-fd0d-4db1-97ff-4831b48d18fe
607535e0-5b8e-4e82-af4c-a262ab69d106,63b01194-ba13-4753-aa6b-0b2694f2bfa3,9,11b14bd9-55a2-4b4c-8896-ddb4ebb856df,2024-05-16,8d8785dd-cdc9-45a0-8b7d-e64df525f644
df8c37c6-c8c1-4f23-9376-24f51e89a443,1f766dd4-0bc7-417a-b9a0-974ba2f4ca7a,1,fc212c40-8edf-4267-bb59-673ae81ce92f,2024-04-20,3116315f-7e98-4581-bafe-d1eac0840e25
86c1420e-0252-424f-9ba7-fc69f81ab3da,ef4f87a5-9d5b-4037-b5f9-72d09d82f42e,2,24846b14-1ab6-4517-8fca-0077021231b1,2024-06-13,285e1498-3713-43c4-a7b4-49fe8b77942a
4bb7d1a7-3a1a-4f26-894a-f529c6ab77fb,9c457528-2d19-4b9b-a5d9-f63ca501f9f7,10,fcafa564-b20c-48d5-99c0-ec0ac99c70cd,2024-04-12,26348ac2-1a3c-482c-be06-28593f7d606f
84412d3c-dd4b-4b50-a528-8113f03756f1,06b751bb-ce19-4371-8ff9-f7eb98295875,8,fdbbdea8-4932-4bf5-862e-607a17b8b992,2024-04-28,9f26f95d-3d42-4616-a77d-e10ccd92d952
c4e2669b-fa20-4a05-aa54-73a6a7ca8ada,ff8b849c-4257-48b1-944d-4c68b2f47db1,8,cc58a0fe-50cd-488b-b96f-7864e2c5d37c,2024-03-12,c94d46a4-9e78-4711-841c-e336b2884a24
4ec50169-cae8-498d-9b1a-577a0e30d564,68adf2b5-2068-4f47-98d7-0b88e843710b,5,b8072c73-bfeb-45c7-bc1b-6cd226732835,2024-07-12,f009e37c-d6eb-40fc-8e97-926d010b9cb6
de732b7f-28fb-4e4f-94a0-a3aad56c0ea9,a50fa315-442e-4bdf-9daf-fae7f954d76b,10,83f14467-f768-4b84-8942-463ea903e0e0,2024-06-30,314a68ff-14bc-4cdd-86f9-bde8a25b6eb4
38b58799-38a7-4280-b1a1-8463c0bfe773,ddf5e146-f27e-46e1-871c-33d7129ec8b0,2,7bf131b6-85b3-4543-ad9a-bd4df374d58a,2024-04-26,5333aff4-c8c4-47eb-8b2c-fc4d12213d87
c3149958-1304-4c60-927a-ca0fe5ee3fee,c895f890-00ce-466e-8158-7aa7ef6293f5,2,09ef09f5-099f-49a9-a905-e5349dd08f9c,2024-05-03,b3f2cfaf-fb16-4cb7-909e-862bb671fdbb
8fee2a0f-9168-4f46-befd-c348559384b3,ad8add5b-5c38-45bc-99d0-ed1bdee7b277,1,2b0b3d08-9ec2-402d-9a47-8a93c5f8426e,2024-06-24,89d08a74-35fc-4d5b-b30d-31a1a91abccf
ea10a34f-d201-4496-b102-7d7f0aafbac7,e4507cbd-1918-48fc-81de-e9210bfaa656,4,b9bf09a4-6a88-4580-aa65-7d5cebbc0dd7,2024-04-20,e454b560-4931-4c87-8c6e-3dbcee929858
6138dbc0-394e-4343-8712-df19d251159e,15e87a08-329b-4aef-9ee0-a1271261b960,4,bd4446ff-c623-47a5-b8b4-41d41114e635,2024-05-12,1b56072e-6b14-44c7-9a25-bebd9fd449c1
5f0c1fc9-6e5e-4b38-bbea-94e9c70c6cb8,b5022a79-f72e-4b7a-9347-042e0b9a0138,4,028a7577-4076-43e5-a33a-93d237beef87,2024-02-07,e374c81a-d773-4dea-9b8f-cbc5abf3a979
d741f081-ba02-4459-be75-e3e9c43aea0e,020e31f7-1900-409b-9a6f-1d516d544044,2,88eb9deb-f666-4fbc-be26-b137d47d774a,2024-04-29,577b2eff-670c-42a9-b644-162b498427d2
b62619b6-5c50-4880-808f-3f61d0781d47,4559dcb7-7497-4ae2-a3f6-dbde55b2b850,1,5ff9d8d7-1dc2-4349-b2bb-704140919a04,2024-01-24,2fd2bc69-70a0-401e-8e5e-47f34187f0ba
d463d651-3eae-46e8-bd74-f6aa42bbfff7,1f664ccd-88a9-4851-9661-d4acd3a8009a,9,41aa7d4e-096a-44d6-904e-19a13fe1f8d3,2024-03-09,fd2308e0-8c92-436a-a97a-8003b0258e02
c70dff15-979a-48f2-ada9-262133aeeddb,22b143f9-7bae-4d44-9ffb-8fb779c2d4c2,2,aa9b2343-e218-489a-b49b-c50454fcaf77,2024-01-26,34f643c5-4408-4c51-a668-675c2ebdd425
06df3d47-6199-45d3-801a-844b2e13f5f3,1a1ba435-354e-4fc9-b181-cfe35716e941,7,011bcf3e-fa7e-4e85-8cb4-8e390f5f3d3a,2024-07-02,43d1debc-50bd-4bf4-8dcd-71c6d8d937d1
e4cc3dcb-3542-43fc-a800-1ef78ea18621,6060e6c9-7591-4823-9027-1b836a2251dd,5,740e4747-ae0b-46d6-a6e6-304618dd7d87,2024-05-21,75b941b4-6bda-4610-9519-5d34246de8bb
2933b4d8-78bd-4125-8ee7-ef84f115538e,9ab83d56-74a2-4b10-bf2a-46fba8d1bbc8,10,ed61ffa6-ec78-4e60-bb3a-14958709d24c,2024-03-01,7e91b50c-8b39-4aa1-85bf-7b899651e8ff
7ecbb4f0-9f0f-434b-b783-fce46ff822d8,f9a16a5a-3d96-499e-84b6-12e2c3b9fc3d,10,df85d214-56b1-4183-96df-90fa8cb58288,2024-07-07,21126c2b-c809-4fdb-b220-1a755356ba15
1262f96f-3cc5-4458-99e8-324b16fc3ac4,5ad82460-5a2c-472d-8609-64fa2fb73d63,1,3a6bf281-ddc4-4b7a-8af1-0750b8c60b51,2024-06-25,89878746-98e0-4470-83bc-213879d567bd
0b3b8a7f-452e-4125-a4a9-40675c459bb4,9c82036c-61ae-4571-ba0d-dabf7cbf9efd,6,264ddd8e-8019-4736-96ce-5c3ba7cb1c27,2024-06-15,4781ae9d-edfb-4f01-8200-8f8eec697ef4
3052e3cc-8357-4ff7-9fa6-5ea413849368,f0d895d5-0e28-4dc6-91f4-556e363b43a2,10,c82cd55e-1283-4561-aeaf-deb647efed1c,2024-01-08,28e5fa8b-351f-474d-92e2-e677802b81e1
